Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
10.0.11.2-10.0.11.1-40203-7751-6,10.0.11.2,40203,10.0.11.1,7751,6,12/04/2022 11:34:07 AM,2314,2,0,2048,0,1024,1024,1024,0,0,0,0,0,885047.5367,864.3042351,2314,0,2314,2314,2314,2314,0,2314,2314,0,0,0,0,0,0,0,0,0,40,0,864.3042351,0,1024,1024,1024,0,0,0,2,0,0,0,0,0,0,0,1536,1024,0,0,0,0,0,0,0,0,0,0,0,8192,0,1,20,0,0,0,0,0,0,0,0,Malicious
10.0.11.2-10.0.11.1-52144-7753-6,10.0.11.2,52144,10.0.11.1,7753,6,12/04/2022 11:34:20 AM,1727,2,0,2048,0,1024,1024,1024,0,0,0,0,0,1185871.453,1158.077591,1727,0,1727,1727,1727,1727,0,1727,1727,0,0,0,0,0,0,0,0,0,40,0,1158.077591,0,1024,1024,1024,0,0,0,2,0,0,0,0,0,0,0,1536,1024,0,0,0,0,0,0,0,0,0,0,0,8192,0,1,20,0,0,0,0,0,0,0,0,Malicious
10.0.11.2-10.0.11.1-44620-7765-6,10.0.11.2,44620,10.0.11.1,7765,6,12/04/2022 11:35:38 AM,2555,2,0,2048,0,1024,1024,1024,0,0,0,0,0,801565.5577,782.778865,2555,0,2555,2555,2555,2555,0,2555,2555,0,0,0,0,0,0,0,0,0,40,0,782.778865,0,1024,1024,1024,0,0,0,2,0,0,0,0,0,0,0,1536,1024,0,0,0,0,0,0,0,0,0,0,0,8192,0,1,20,0,0,0,0,0,0,0,0,Malicious
10.0.11.2-10.0.11.1-37335-7759-6,10.0.11.2,37335,10.0.11.1,7759,6,12/04/2022 11:35:01 AM,1382,2,0,2048,0,1024,1024,1024,0,0,0,0,0,1481910.275,1447.178003,1382,0,1382,1382,1382,1382,0,1382,1382,0,0,0,0,0,0,0,0,0,40,0,1447.178003,0,1024,1024,1024,0,0,0,2,0,0,0,0,0,0,0,1536,1024,0,0,0,0,0,0,0,0,0,0,0,8192,0,1,20,0,0,0,0,0,0,0,0,Malicious
10.0.11.2-10.0.11.1-33250-7766-6,10.0.11.2,33250,10.0.11.1,7766,6,12/04/2022 11:35:46 AM,1769,2,0,2048,0,1024,1024,1024,0,0,0,0,0,1157716.224,1130.58225,1769,0,1769,1769,1769,1769,0,1769,1769,0,0,0,0,0,0,0,0,0,40,0,1130.58225,0,1024,1024,1024,0,0,0,2,0,0,0,0,0,0,0,1536,1024,0,0,0,0,0,0,0,0,0,0,0,8192,0,1,20,0,0,0,0,0,0,0,0,Malicious
10.0.11.2-10.0.11.1-53065-7756-6,10.0.11.2,53065,10.0.11.1,7756,6,12/04/2022 11:34:40 AM,3041,2,0,2048,0,1024,1024,1024,0,0,0,0,0,673462.6768,657.6783953,3041,0,3041,3041,3041,3041,0,3041,3041,0,0,0,0,0,0,0,0,0,40,0,657.6783953,0,1024,1024,1024,0,0,0,2,0,0,0,0,0,0,0,1536,1024,0,0,0,0,0,0,0,0,0,0,0,8192,0,1,20,0,0,0,0,0,0,0,0,Malicious
10.0.11.2-10.0.11.1-38522-7764-6,10.0.11.2,38522,10.0.11.1,7764,6,12/04/2022 11:35:33 AM,1297,2,0,2048,0,1024,1024,1024,0,0,0,0,0,1579028.527,1542.020046,1297,0,1297,1297,1297,1297,0,1297,1297,0,0,0,0,0,0,0,0,0,40,0,1542.020046,0,1024,1024,1024,0,0,0,2,0,0,0,0,0,0,0,1536,1024,0,0,0,0,0,0,0,0,0,0,0,8192,0,1,20,0,0,0,0,0,0,0,0,Malicious
10.0.11.2-10.0.11.1-52420-7765-6,10.0.11.2,52420,10.0.11.1,7765,6,12/04/2022 11:35:39 AM,327,2,0,2048,0,1024,1024,1024,0,0,0,0,0,6262996.942,6116.207951,327,0,327,327,327,327,0,327,327,0,0,0,0,0,0,0,0,0,40,0,6116.207951,0,1024,1024,1024,0,0,0,2,0,0,0,0,0,0,0,1536,1024,0,0,0,0,0,0,0,0,0,0,0,8192,0,1,20,0,0,0,0,0,0,0,0,Malicious
10.0.11.2-10.0.11.1-32442-7751-6,10.0.11.2,32442,10.0.11.1,7751,6,12/04/2022 11:34:06 AM,3188,2,0,2048,0,1024,1024,1024,0,0,0,0,0,642409.0339,627.3525721,3188,0,3188,3188,3188,3188,0,3188,3188,0,0,0,0,0,0,0,0,0,40,0,627.3525721,0,1024,1024,1024,0,0,0,2,0,0,0,0,0,0,0,1536,1024,0,0,0,0,0,0,0,0,0,0,0,8192,0,1,20,0,0,0,0,0,0,0,0,Malicious
10.0.11.2-10.0.11.1-2359-7767-6,10.0.11.2,2359,10.0.11.1,7767,6,12/04/2022 11:35:53 AM,2275,2,0,2048,0,1024,1024,1024,0,0,0,0,0,900219.7802,879.1208791,2275,0,2275,2275,2275,2275,0,2275,2275,0,0,0,0,0,0,0,0,0,40,0,879.1208791,0,1024,1024,1024,0,0,0,2,0,0,0,0,0,0,0,1536,1024,0,0,0,0,0,0,0,0,0,0,0,8192,0,1,20,0,0,0,0,0,0,0,0,Malicious
10.0.11.2-10.0.11.1-6664-7756-6,10.0.11.2,6664,10.0.11.1,7756,6,12/04/2022 11:34:42 AM,688,2,0,2048,0,1024,1024,1024,0,0,0,0,0,2976744.186,2906.976744,688,0,688,688,688,688,0,688,688,0,0,0,0,0,0,0,0,0,40,0,2906.976744,0,1024,1024,1024,0,0,0,2,0,0,0,0,0,0,0,1536,1024,0,0,0,0,0,0,0,0,0,0,0,8192,0,1,20,0,0,0,0,0,0,0,0,Malicious
10.0.11.2-10.0.11.1-11120-7752-6,10.0.11.2,11120,10.0.11.1,7752,6,12/04/2022 11:34:14 AM,606,2,0,2048,0,1024,1024,1024,0,0,0,0,0,3379537.954,3300.330033,606,0,606,606,606,606,0,606,606,0,0,0,0,0,0,0,0,0,40,0,3300.330033,0,1024,1024,1024,0,0,0,2,0,0,0,0,0,0,0,1536,1024,0,0,0,0,0,0,0,0,0,0,0,8192,0,1,20,0,0,0,0,0,0,0,0,Malicious
10.0.11.2-10.0.11.1-52229-7753-6,10.0.11.2,52229,10.0.11.1,7753,6,12/04/2022 11:34:20 AM,880,2,0,2048,0,1024,1024,1024,0,0,0,0,0,2327272.727,2272.727273,880,0,880,880,880,880,0,880,880,0,0,0,0,0,0,0,0,0,40,0,2272.727273,0,1024,1024,1024,0,0,0,2,0,0,0,0,0,0,0,1536,1024,0,0,0,0,0,0,0,0,0,0,0,8192,0,1,20,0,0,0,0,0,0,0,0,Malicious
10.0.11.2-10.0.11.1-19271-7759-6,10.0.11.2,19271,10.0.11.1,7759,6,12/04/2022 11:35:00 AM,1927,2,0,2048,0,1024,1024,1024,0,0,0,0,0,1062791.905,1037.882719,1927,0,1927,1927,1927,1927,0,1927,1927,0,0,0,0,0,0,0,0,0,40,0,1037.882719,0,1024,1024,1024,0,0,0,2,0,0,0,0,0,0,0,1536,1024,0,0,0,0,0,0,0,0,0,0,0,8192,0,1,20,0,0,0,0,0,0,0,0,Malicious
10.0.11.2-10.0.11.1-65103-7760-6,10.0.11.2,65103,10.0.11.1,7760,6,12/04/2022 11:35:06 AM,1923,2,0,2048,0,1024,1024,1024,0,0,0,0,0,1065002.6,1040.041602,1923,0,1923,1923,1923,1923,0,1923,1923,0,0,0,0,0,0,0,0,0,40,0,1040.041602,0,1024,1024,1024,0,0,0,2,0,0,0,0,0,0,0,1536,1024,0,0,0,0,0,0,0,0,0,0,0,8192,0,1,20,0,0,0,0,0,0,0,0,Malicious
10.0.11.2-10.0.11.1-23484-7763-6,10.0.11.2,23484,10.0.11.1,7763,6,12/04/2022 11:35:26 AM,985,2,0,2048,0,1024,1024,1024,0,0,0,0,0,2079187.817,2030.456853,985,0,985,985,985,985,0,985,985,0,0,0,0,0,0,0,0,0,40,0,2030.456853,0,1024,1024,1024,0,0,0,2,0,0,0,0,0,0,0,1536,1024,0,0,0,0,0,0,0,0,0,0,0,8192,0,1,20,0,0,0,0,0,0,0,0,Malicious
10.0.11.2-10.0.11.1-61032-7765-6,10.0.11.2,61032,10.0.11.1,7765,6,12/04/2022 11:35:39 AM,1170,2,0,2048,0,1024,1024,1024,0,0,0,0,0,1750427.35,1709.401709,1170,0,1170,1170,1170,1170,0,1170,1170,0,0,0,0,0,0,0,0,0,40,0,1709.401709,0,1024,1024,1024,0,0,0,2,0,0,0,0,0,0,0,1536,1024,0,0,0,0,0,0,0,0,0,0,0,8192,0,1,20,0,0,0,0,0,0,0,0,Malicious
10.0.11.2-10.0.11.1-41700-7767-6,10.0.11.2,41700,10.0.11.1,7767,6,12/04/2022 11:35:52 AM,3501,2,0,2048,0,1024,1024,1024,0,0,0,0,0,584975.7212,571.2653528,3501,0,3501,3501,3501,3501,0,3501,3501,0,0,0,0,0,0,0,0,0,40,0,571.2653528,0,1024,1024,1024,0,0,0,2,0,0,0,0,0,0,0,1536,1024,0,0,0,0,0,0,0,0,0,0,0,8192,0,1,20,0,0,0,0,0,0,0,0,Malicious
10.0.11.2-10.0.11.1-11090-7750-6,10.0.11.2,11090,10.0.11.1,7750,6,12/04/2022 11:34:00 AM,2954,2,0,2048,0,1024,1024,1024,0,0,0,0,0,693297.2241,677.0480704,2954,0,2954,2954,2954,2954,0,2954,2954,0,0,0,0,0,0,0,0,0,40,0,677.0480704,0,1024,1024,1024,0,0,0,2,0,0,0,0,0,0,0,1536,1024,0,0,0,0,0,0,0,0,0,0,0,8192,0,1,20,0,0,0,0,0,0,0,0,Malicious
10.0.11.2-10.0.11.1-18834-7761-6,10.0.11.2,18834,10.0.11.1,7761,6,12/04/2022 11:35:12 AM,2024,2,0,2048,0,1024,1024,1024,0,0,0,0,0,1011857.708,988.1422925,2024,0,2024,2024,2024,2024,0,2024,2024,0,0,0,0,0,0,0,0,0,40,0,988.1422925,0,1024,1024,1024,0,0,0,2,0,0,0,0,0,0,0,1536,1024,0,0,0,0,0,0,0,0,0,0,0,8192,0,1,20,0,0,0,0,0,0,0,0,Malicious
10.0.11.2-10.0.11.1-15965-7762-6,10.0.11.2,15965,10.0.11.1,7762,6,12/04/2022 11:35:18 AM,2090,2,0,2048,0,1024,1024,1024,0,0,0,0,0,979904.3062,956.937799,2090,0,2090,2090,2090,2090,0,2090,2090,0,0,0,0,0,0,0,0,0,40,0,956.937799,0,1024,1024,1024,0,0,0,2,0,0,0,0,0,0,0,1536,1024,0,0,0,0,0,0,0,0,0,0,0,8192,0,1,20,0,0,0,0,0,0,0,0,Malicious
10.0.11.2-10.0.11.1-23682-7767-6,10.0.11.2,23682,10.0.11.1,7767,6,12/04/2022 11:35:51 AM,3089,2,0,2048,0,1024,1024,1024,0,0,0,0,0,662997.7339,647.4587245,3089,0,3089,3089,3089,3089,0,3089,3089,0,0,0,0,0,0,0,0,0,40,0,647.4587245,0,1024,1024,1024,0,0,0,2,0,0,0,0,0,0,0,1536,1024,0,0,0,0,0,0,0,0,0,0,0,8192,0,1,20,0,0,0,0,0,0,0,0,Malicious
10.0.11.2-10.0.11.1-3659-7766-6,10.0.11.2,3659,10.0.11.1,7766,6,12/04/2022 11:35:45 AM,466,2,0,2048,0,1024,1024,1024,0,0,0,0,0,4394849.785,4291.845494,466,0,466,466,466,466,0,466,466,0,0,0,0,0,0,0,0,0,40,0,4291.845494,0,1024,1024,1024,0,0,0,2,0,0,0,0,0,0,0,1536,1024,0,0,0,0,0,0,0,0,0,0,0,8192,0,1,20,0,0,0,0,0,0,0,0,Malicious
10.0.11.2-10.0.11.1-43441-7769-6,10.0.11.2,43441,10.0.11.1,7769,6,12/04/2022 11:36:08 AM,1003,2,0,2048,0,1024,1024,1024,0,0,0,0,0,2041874.377,1994.017946,1003,0,1003,1003,1003,1003,0,1003,1003,0,0,0,0,0,0,0,0,0,40,0,1994.017946,0,1024,1024,1024,0,0,0,2,0,0,0,0,0,0,0,1536,1024,0,0,0,0,0,0,0,0,0,0,0,8192,0,1,20,0,0,0,0,0,0,0,0,Malicious
10.0.11.2-10.0.11.1-12919-7753-6,10.0.11.2,12919,10.0.11.1,7753,6,12/04/2022 11:34:21 AM,701,2,0,2048,0,1024,1024,1024,0,0,0,0,0,2921540.656,2853.067047,701,0,701,701,701,701,0,701,701,0,0,0,0,0,0,0,0,0,40,0,2853.067047,0,1024,1024,1024,0,0,0,2,0,0,0,0,0,0,0,1536,1024,0,0,0,0,0,0,0,0,0,0,0,8192,0,1,20,0,0,0,0,0,0,0,0,Malicious
10.0.11.2-10.0.11.1-14707-7765-6,10.0.11.2,14707,10.0.11.1,7765,6,12/04/2022 11:35:39 AM,3474,2,0,2048,0,1024,1024,1024,0,0,0,0,0,589522.1647,575.7052389,3474,0,3474,3474,3474,3474,0,3474,3474,0,0,0,0,0,0,0,0,0,40,0,575.7052389,0,1024,1024,1024,0,0,0,2,0,0,0,0,0,0,0,1536,1024,0,0,0,0,0,0,0,0,0,0,0,8192,0,1,20,0,0,0,0,0,0,0,0,Malicious
10.0.11.2-10.0.11.1-27227-7760-6,10.0.11.2,27227,10.0.11.1,7760,6,12/04/2022 11:35:08 AM,1746,2,0,2048,0,1024,1024,1024,0,0,0,0,0,1172966.781,1145.475372,1746,0,1746,1746,1746,1746,0,1746,1746,0,0,0,0,0,0,0,0,0,40,0,1145.475372,0,1024,1024,1024,0,0,0,2,0,0,0,0,0,0,0,1536,1024,0,0,0,0,0,0,0,0,0,0,0,8192,0,1,20,0,0,0,0,0,0,0,0,Malicious
10.0.11.2-10.0.11.1-31455-7766-6,10.0.11.2,31455,10.0.11.1,7766,6,12/04/2022 11:35:45 AM,2985,2,0,2048,0,1024,1024,1024,0,0,0,0,0,686097.1524,670.0167504,2985,0,2985,2985,2985,2985,0,2985,2985,0,0,0,0,0,0,0,0,0,40,0,670.0167504,0,1024,1024,1024,0,0,0,2,0,0,0,0,0,0,0,1536,1024,0,0,0,0,0,0,0,0,0,0,0,8192,0,1,20,0,0,0,0,0,0,0,0,Malicious
10.0.11.2-10.0.11.1-28684-7760-6,10.0.11.2,28684,10.0.11.1,7760,6,12/04/2022 11:35:07 AM,109,2,0,2048,0,1024,1024,1024,0,0,0,0,0,1.88E+07,18348.62385,109,0,109,109,109,109,0,109,109,0,0,0,0,0,0,0,0,0,40,0,18348.62385,0,1024,1024,1024,0,0,0,2,0,0,0,0,0,0,0,1536,1024,0,0,0,0,0,0,0,0,0,0,0,8192,0,1,20,0,0,0,0,0,0,0,0,Malicious
10.0.11.2-10.0.11.1-18608-7760-6,10.0.11.2,18608,10.0.11.1,7760,6,12/04/2022 11:35:05 AM,2746,2,0,2048,0,1024,1024,1024,0,0,0,0,0,745812.0903,728.3321194,2746,0,2746,2746,2746,2746,0,2746,2746,0,0,0,0,0,0,0,0,0,40,0,728.3321194,0,1024,1024,1024,0,0,0,2,0,0,0,0,0,0,0,1536,1024,0,0,0,0,0,0,0,0,0,0,0,8192,0,1,20,0,0,0,0,0,0,0,0,Malicious
10.0.11.2-10.0.11.1-30736-7755-6,10.0.11.2,30736,10.0.11.1,7755,6,12/04/2022 11:34:35 AM,620,2,0,2048,0,1024,1024,1024,0,0,0,0,0,3303225.806,3225.806452,620,0,620,620,620,620,0,620,620,0,0,0,0,0,0,0,0,0,40,0,3225.806452,0,1024,1024,1024,0,0,0,2,0,0,0,0,0,0,0,1536,1024,0,0,0,0,0,0,0,0,0,0,0,8192,0,1,20,0,0,0,0,0,0,0,0,Malicious
10.0.11.2-10.0.11.1-31429-7761-6,10.0.11.2,31429,10.0.11.1,7761,6,12/04/2022 11:35:12 AM,776,2,0,2048,0,1024,1024,1024,0,0,0,0,0,2639175.258,2577.319588,776,0,776,776,776,776,0,776,776,0,0,0,0,0,0,0,0,0,40,0,2577.319588,0,1024,1024,1024,0,0,0,2,0,0,0,0,0,0,0,1536,1024,0,0,0,0,0,0,0,0,0,0,0,8192,0,1,20,0,0,0,0,0,0,0,0,Malicious
10.0.11.2-10.0.11.1-2501-7761-6,10.0.11.2,2501,10.0.11.1,7761,6,12/04/2022 11:35:12 AM,1718,2,0,2048,0,1024,1024,1024,0,0,0,0,0,1192083.818,1164.144354,1718,0,1718,1718,1718,1718,0,1718,1718,0,0,0,0,0,0,0,0,0,40,0,1164.144354,0,1024,1024,1024,0,0,0,2,0,0,0,0,0,0,0,1536,1024,0,0,0,0,0,0,0,0,0,0,0,8192,0,1,20,0,0,0,0,0,0,0,0,Malicious
10.0.11.2-10.0.11.1-65168-7752-6,10.0.11.2,65168,10.0.11.1,7752,6,12/04/2022 11:34:15 AM,1616,2,0,2048,0,1024,1024,1024,0,0,0,0,0,1267326.733,1237.623762,1616,0,1616,1616,1616,1616,0,1616,1616,0,0,0,0,0,0,0,0,0,40,0,1237.623762,0,1024,1024,1024,0,0,0,2,0,0,0,0,0,0,0,1536,1024,0,0,0,0,0,0,0,0,0,0,0,8192,0,1,20,0,0,0,0,0,0,0,0,Malicious
10.0.11.2-10.0.11.1-63876-7761-6,10.0.11.2,63876,10.0.11.1,7761,6,12/04/2022 11:35:12 AM,3464,2,0,2048,0,1024,1024,1024,0,0,0,0,0,591224.0185,577.3672055,3464,0,3464,3464,3464,3464,0,3464,3464,0,0,0,0,0,0,0,0,0,40,0,577.3672055,0,1024,1024,1024,0,0,0,2,0,0,0,0,0,0,0,1536,1024,0,0,0,0,0,0,0,0,0,0,0,8192,0,1,20,0,0,0,0,0,0,0,0,Malicious
10.0.11.2-10.0.11.1-38933-7765-6,10.0.11.2,38933,10.0.11.1,7765,6,12/04/2022 11:35:41 AM,807,2,0,2048,0,1024,1024,1024,0,0,0,0,0,2537794.3,2478.314746,807,0,807,807,807,807,0,807,807,0,0,0,0,0,0,0,0,0,40,0,2478.314746,0,1024,1024,1024,0,0,0,2,0,0,0,0,0,0,0,1536,1024,0,0,0,0,0,0,0,0,0,0,0,8192,0,1,20,0,0,0,0,0,0,0,0,Malicious
10.0.11.2-10.0.11.1-5273-7766-6,10.0.11.2,5273,10.0.11.1,7766,6,12/04/2022 11:35:44 AM,4094,2,0,2048,0,1024,1024,1024,0,0,0,0,0,500244.2599,488.5197851,4094,0,4094,4094,4094,4094,0,4094,4094,0,0,0,0,0,0,0,0,0,40,0,488.5197851,0,1024,1024,1024,0,0,0,2,0,0,0,0,0,0,0,1536,1024,0,0,0,0,0,0,0,0,0,0,0,8192,0,1,20,0,0,0,0,0,0,0,0,Malicious
10.0.11.2-10.0.11.1-12129-7750-6,10.0.11.2,12129,10.0.11.1,7750,6,12/04/2022 11:34:01 AM,378,2,0,2048,0,1024,1024,1024,0,0,0,0,0,5417989.418,5291.005291,378,0,378,378,378,378,0,378,378,0,0,0,0,0,0,0,0,0,40,0,5291.005291,0,1024,1024,1024,0,0,0,2,0,0,0,0,0,0,0,1536,1024,0,0,0,0,0,0,0,0,0,0,0,8192,0,1,20,0,0,0,0,0,0,0,0,Malicious
10.0.11.2-10.0.11.1-24201-7765-6,10.0.11.2,24201,10.0.11.1,7765,6,12/04/2022 11:35:41 AM,18,2,0,2048,0,1024,1024,1024,0,0,0,0,0,1.14E+08,111111.1111,18,0,18,18,18,18,0,18,18,0,0,0,0,0,0,0,0,0,40,0,111111.1111,0,1024,1024,1024,0,0,0,2,0,0,0,0,0,0,0,1536,1024,0,0,0,0,0,0,0,0,0,0,0,8192,0,1,20,0,0,0,0,0,0,0,0,Malicious
10.0.11.2-10.0.11.1-8234-7751-6,10.0.11.2,8234,10.0.11.1,7751,6,12/04/2022 11:34:06 AM,1352,2,0,2048,0,1024,1024,1024,0,0,0,0,0,1514792.899,1479.289941,1352,0,1352,1352,1352,1352,0,1352,1352,0,0,0,0,0,0,0,0,0,40,0,1479.289941,0,1024,1024,1024,0,0,0,2,0,0,0,0,0,0,0,1536,1024,0,0,0,0,0,0,0,0,0,0,0,8192,0,1,20,0,0,0,0,0,0,0,0,Malicious
10.0.11.2-10.0.11.1-8062-7760-6,10.0.11.2,8062,10.0.11.1,7760,6,12/04/2022 11:35:06 AM,1181,2,0,2048,0,1024,1024,1024,0,0,0,0,0,1734123.624,1693.480102,1181,0,1181,1181,1181,1181,0,1181,1181,0,0,0,0,0,0,0,0,0,40,0,1693.480102,0,1024,1024,1024,0,0,0,2,0,0,0,0,0,0,0,1536,1024,0,0,0,0,0,0,0,0,0,0,0,8192,0,1,20,0,0,0,0,0,0,0,0,Malicious
10.0.11.2-10.0.11.1-51924-7763-6,10.0.11.2,51924,10.0.11.1,7763,6,12/04/2022 11:35:25 AM,1353,2,0,2048,0,1024,1024,1024,0,0,0,0,0,1513673.319,1478.1966,1353,0,1353,1353,1353,1353,0,1353,1353,0,0,0,0,0,0,0,0,0,40,0,1478.1966,0,1024,1024,1024,0,0,0,2,0,0,0,0,0,0,0,1536,1024,0,0,0,0,0,0,0,0,0,0,0,8192,0,1,20,0,0,0,0,0,0,0,0,Malicious
10.0.11.2-10.0.11.1-47861-7752-6,10.0.11.2,47861,10.0.11.1,7752,6,12/04/2022 11:34:14 AM,160,2,0,2048,0,1024,1024,1024,0,0,0,0,0,1.28E+07,12500,160,0,160,160,160,160,0,160,160,0,0,0,0,0,0,0,0,0,40,0,12500,0,1024,1024,1024,0,0,0,2,0,0,0,0,0,0,0,1536,1024,0,0,0,0,0,0,0,0,0,0,0,8192,0,1,20,0,0,0,0,0,0,0,0,Malicious
10.0.11.2-10.0.11.1-19880-7760-6,10.0.11.2,19880,10.0.11.1,7760,6,12/04/2022 11:35:06 AM,648,2,0,2048,0,1024,1024,1024,0,0,0,0,0,3160493.827,3086.419753,648,0,648,648,648,648,0,648,648,0,0,0,0,0,0,0,0,0,40,0,3086.419753,0,1024,1024,1024,0,0,0,2,0,0,0,0,0,0,0,1536,1024,0,0,0,0,0,0,0,0,0,0,0,8192,0,1,20,0,0,0,0,0,0,0,0,Malicious
10.0.11.2-10.0.11.1-6856-7756-6,10.0.11.2,6856,10.0.11.1,7756,6,12/04/2022 11:34:39 AM,2548,2,0,2048,0,1024,1024,1024,0,0,0,0,0,803767.6609,784.9293564,2548,0,2548,2548,2548,2548,0,2548,2548,0,0,0,0,0,0,0,0,0,40,0,784.9293564,0,1024,1024,1024,0,0,0,2,0,0,0,0,0,0,0,1536,1024,0,0,0,0,0,0,0,0,0,0,0,8192,0,1,20,0,0,0,0,0,0,0,0,Malicious
10.0.11.2-10.0.11.1-35812-7759-6,10.0.11.2,35812,10.0.11.1,7759,6,12/04/2022 11:35:01 AM,1058,2,0,2048,0,1024,1024,1024,0,0,0,0,0,1935727.788,1890.359168,1058,0,1058,1058,1058,1058,0,1058,1058,0,0,0,0,0,0,0,0,0,40,0,1890.359168,0,1024,1024,1024,0,0,0,2,0,0,0,0,0,0,0,1536,1024,0,0,0,0,0,0,0,0,0,0,0,8192,0,1,20,0,0,0,0,0,0,0,0,Malicious
10.0.11.2-10.0.11.1-22884-7769-6,10.0.11.2,22884,10.0.11.1,7769,6,12/04/2022 11:36:06 AM,169,2,0,2048,0,1024,1024,1024,0,0,0,0,0,1.21E+07,11834.31953,169,0,169,169,169,169,0,169,169,0,0,0,0,0,0,0,0,0,40,0,11834.31953,0,1024,1024,1024,0,0,0,2,0,0,0,0,0,0,0,1536,1024,0,0,0,0,0,0,0,0,0,0,0,8192,0,1,20,0,0,0,0,0,0,0,0,Malicious
10.0.11.2-10.0.11.1-11334-7754-6,10.0.11.2,11334,10.0.11.1,7754,6,12/04/2022 11:34:26 AM,210,2,0,2048,0,1024,1024,1024,0,0,0,0,0,9752380.952,9523.809524,210,0,210,210,210,210,0,210,210,0,0,0,0,0,0,0,0,0,40,0,9523.809524,0,1024,1024,1024,0,0,0,2,0,0,0,0,0,0,0,1536,1024,0,0,0,0,0,0,0,0,0,0,0,8192,0,1,20,0,0,0,0,0,0,0,0,Malicious
10.0.11.2-10.0.11.1-58599-7751-6,10.0.11.2,58599,10.0.11.1,7751,6,12/04/2022 11:34:05 AM,2613,2,0,2048,0,1024,1024,1024,0,0,0,0,0,783773.4405,765.4037505,2613,0,2613,2613,2613,2613,0,2613,2613,0,0,0,0,0,0,0,0,0,40,0,765.4037505,0,1024,1024,1024,0,0,0,2,0,0,0,0,0,0,0,1536,1024,0,0,0,0,0,0,0,0,0,0,0,8192,0,1,20,0,0,0,0,0,0,0,0,Malicious
10.0.11.2-10.0.11.1-30164-7757-6,10.0.11.2,30164,10.0.11.1,7757,6,12/04/2022 11:34:48 AM,465,2,0,2048,0,1024,1024,1024,0,0,0,0,0,4404301.075,4301.075269,465,0,465,465,465,465,0,465,465,0,0,0,0,0,0,0,0,0,40,0,4301.075269,0,1024,1024,1024,0,0,0,2,0,0,0,0,0,0,0,1536,1024,0,0,0,0,0,0,0,0,0,0,0,8192,0,1,20,0,0,0,0,0,0,0,0,Malicious
10.0.11.2-10.0.11.1-33575-7757-6,10.0.11.2,33575,10.0.11.1,7757,6,12/04/2022 11:34:47 AM,1260,2,0,2048,0,1024,1024,1024,0,0,0,0,0,1625396.825,1587.301587,1260,0,1260,1260,1260,1260,0,1260,1260,0,0,0,0,0,0,0,0,0,40,0,1587.301587,0,1024,1024,1024,0,0,0,2,0,0,0,0,0,0,0,1536,1024,0,0,0,0,0,0,0,0,0,0,0,8192,0,1,20,0,0,0,0,0,0,0,0,Malicious
10.0.11.2-10.0.11.1-56043-7756-6,10.0.11.2,56043,10.0.11.1,7756,6,12/04/2022 11:34:39 AM,1870,2,0,2048,0,1024,1024,1024,0,0,0,0,0,1095187.166,1069.518717,1870,0,1870,1870,1870,1870,0,1870,1870,0,0,0,0,0,0,0,0,0,40,0,1069.518717,0,1024,1024,1024,0,0,0,2,0,0,0,0,0,0,0,1536,1024,0,0,0,0,0,0,0,0,0,0,0,8192,0,1,20,0,0,0,0,0,0,0,0,Malicious
10.0.11.2-10.0.11.1-33363-7767-6,10.0.11.2,33363,10.0.11.1,7767,6,12/04/2022 11:35:54 AM,1091,2,0,2048,0,1024,1024,1024,0,0,0,0,0,1877176.902,1833.180568,1091,0,1091,1091,1091,1091,0,1091,1091,0,0,0,0,0,0,0,0,0,40,0,1833.180568,0,1024,1024,1024,0,0,0,2,0,0,0,0,0,0,0,1536,1024,0,0,0,0,0,0,0,0,0,0,0,8192,0,1,20,0,0,0,0,0,0,0,0,Malicious
